,Nu,Mu,Alpha,Cost,Lambda
18348,0.485,0.38,-39.0,2.1954129569243155,12.286666666666655
18349,0.485,0.38,-38.0,1.9376841769908408,12.286666666666655
18350,0.485,0.38,-37.0,1.7222493615163037,12.286666666666655
18351,0.485,0.38,-36.0,1.5426536050575772,12.286666666666655
18352,0.485,0.38,-35.0,1.393430227396105,12.286666666666655
18353,0.485,0.38,-34.0,1.269945967447078,12.286666666666655
18354,0.485,0.38,-33.0,1.1682700687968064,12.286666666666655
18355,0.485,0.38,-32.0,1.085063927930765,12.286666666666655
18356,0.485,0.38,-31.0,1.017488454769186,12.286666666666655
18357,0.485,0.38,-30.0,0.9631265880362014,12.286666666666655
18358,0.485,0.38,-29.0,0.9199186696836228,12.286666666666655
18359,0.485,0.38,-28.0,0.8861086210362101,12.286666666666655
18360,0.485,0.38,-27.0,0.8601990791242304,12.286666666666655
18361,0.485,0.38,-26.0,0.8409138657879414,12.286666666666655
18362,0.485,0.38,-25.0,0.8271664448387767,12.286666666666655
18363,0.485,0.38,-24.0,0.8180331212251076,12.286666666666655
18364,0.485,0.38,-23.0,0.8127300355948556,12.286666666666655
18365,0.485,0.38,-22.0,0.8105931730891637,12.286666666666655
18366,0.485,0.38,-21.0,0.8110606381639212,12.286666666666655
18367,0.485,0.38,-20.0,0.813656633068538,12.286666666666655
18368,0.49,0.38,-60.0,1.8634387385222058,18.619999999999983
18369,0.49,0.38,-59.0,2.9132208439758736,18.619999999999983
18370,0.49,0.38,-58.0,3.9630029494295416,18.619999999999983
18371,0.49,0.38,-57.0,5.012785054883209,18.619999999999983
18372,0.49,0.38,-56.0,6.062567160336877,18.619999999999983
18373,0.49,0.38,-55.0,7.112349265790545,18.619999999999983
18374,0.49,0.38,-54.0,8.162131371244213,18.619999999999983
18375,0.49,0.38,-53.0,9.21191347669788,18.619999999999983
18376,0.49,0.38,-52.0,10.261695582151548,18.619999999999983
18377,0.49,0.38,-51.0,11.311477687605215,18.619999999999983
18378,0.49,0.38,-50.0,12.361259793058883,18.619999999999983
18379,0.49,0.38,-49.0,13.411041898512552,18.619999999999983
18380,0.49,0.38,-48.0,11.717432073460252,18.619999999999983
18381,0.49,0.38,-47.0,10.272600799039074,18.619999999999983
18382,0.49,0.38,-46.0,9.039324853461276,18.619999999999983
18383,0.49,0.38,-45.0,7.986067254129266,18.619999999999983
18384,0.49,0.38,-44.0,7.086100470415071,18.619999999999983
18385,0.49,0.38,-43.0,6.316767634938884,18.619999999999983
18386,0.49,0.38,-42.0,5.658857685440508,18.619999999999983
18387,0.49,0.38,-41.0,5.096075779632881,18.619999999999983
18388,0.49,0.38,-40.0,4.614593220373257,18.619999999999983
18389,0.49,0.38,-39.0,4.202664736844678,18.619999999999983
18390,0.49,0.38,-38.0,3.850303382567348,18.619999999999983
18391,0.49,0.38,-37.0,3.5490049804862656,18.619999999999983
18392,0.49,0.38,-36.0,3.2915156060867066,18.619999999999983
18393,0.49,0.38,-35.0,3.0716362331077978,18.619999999999983
18394,0.49,0.38,-34.0,2.884059398760265,18.619999999999983
18395,0.49,0.38,-33.0,2.7242331810631133,18.619999999999983
18396,0.49,0.38,-32.0,2.5882482093314447,18.619999999999983
18397,0.49,0.38,-31.0,2.4727438139282683,18.619999999999983
18398,0.49,0.38,-30.0,2.374830014652495,18.619999999999983
18399,0.49,0.38,-29.0,2.292022285579361,18.619999999999983
18400,0.49,0.38,-28.0,2.222186787562539,18.619999999999983
18401,0.49,0.38,-27.0,2.1634939483485502,18.619999999999983
18402,0.49,0.38,-26.0,2.114378785410135,18.619999999999983
18403,0.49,0.38,-25.0,2.073506660760444,18.619999999999983
18404,0.49,0.38,-24.0,2.039743363941964,18.619999999999983
18405,0.49,0.38,-23.0,2.0121287630536697,18.619999999999983
18406,0.49,0.38,-22.0,1.9898532350906013,18.619999999999983
18407,0.49,0.38,-21.0,1.972236294555632,18.619999999999983
18408,0.49,0.38,-20.0,1.958706854561568,18.619999999999983
18409,0.495,0.38,-60.0,2.1825116217969165,37.61999999999996
18410,0.495,0.38,-59.0,2.4063163890322645,37.61999999999996
18411,0.495,0.38,-58.0,2.630121156267613,37.61999999999996
18412,0.495,0.38,-57.0,2.8539259235029615,37.61999999999996
18413,0.495,0.38,-56.0,3.0777306907383095,37.61999999999996
18414,0.495,0.38,-55.0,3.301535457973658,37.61999999999996
18415,0.495,0.38,-54.0,3.525340225209006,37.61999999999996
18416,0.495,0.38,-53.0,3.7491449924443545,37.61999999999996
18417,0.495,0.38,-52.0,3.972949759679703,37.61999999999996
18418,0.495,0.38,-51.0,4.196754526915051,37.61999999999996
18419,0.495,0.38,-50.0,4.420559294150399,37.61999999999996
18420,0.495,0.38,-49.0,4.6443640613857475,37.61999999999996
18421,0.495,0.38,-48.0,4.868168828621096,37.61999999999996
18422,0.495,0.38,-47.0,5.0919735958564445,37.61999999999996
18423,0.495,0.38,-46.0,5.315778363091793,37.61999999999996
18424,0.495,0.38,-45.0,5.5395831303271414,37.61999999999996
18425,0.495,0.38,-44.0,5.76338789756249,37.61999999999996
18426,0.495,0.38,-43.0,5.987192664797838,37.61999999999996
18427,0.495,0.38,-42.0,6.210997432033185,37.61999999999996
18428,0.495,0.38,-41.0,6.434802199268534,37.61999999999996
18429,0.495,0.38,-40.0,6.658606966503882,37.61999999999996
18430,0.495,0.38,-39.0,6.8824117337392305,37.61999999999996
18431,0.495,0.38,-38.0,7.106216500974579,37.61999999999996
18432,0.495,0.38,-37.0,7.3300212682099275,37.61999999999996
18433,0.495,0.38,-36.0,7.553826035445276,37.61999999999996
18434,0.495,0.38,-35.0,7.7776308026806245,37.61999999999996
18435,0.495,0.38,-34.0,8.001435569915973,37.61999999999996
18436,0.495,0.38,-33.0,8.225240337151321,37.61999999999996
18437,0.495,0.38,-32.0,8.44904510438667,37.61999999999996
18438,0.495,0.38,-31.0,8.672849871622017,37.61999999999996
18439,0.495,0.38,-30.0,8.896654638857365,37.61999999999996
18440,0.495,0.38,-29.0,9.120459406092714,37.61999999999996
18441,0.495,0.38,-28.0,8.915250905468142,37.61999999999996
18442,0.495,0.38,-27.0,8.730502658521694,37.61999999999996
18443,0.495,0.38,-26.0,8.563967836640341,37.61999999999996
18444,0.495,0.38,-25.0,8.413758196446643,37.61999999999996
18445,0.495,0.38,-24.0,8.27830142115287,37.61999999999996
18446,0.495,0.38,-23.0,8.156303004416595,37.61999999999996
18447,0.495,0.38,-22.0,8.046712002504174,37.61999999999996
18448,0.495,0.38,-21.0,7.948689915049613,37.61999999999996
18449,0.495,0.38,-20.0,7.861581913964192,37.61999999999996
18450,0.35,0.4,-60.0,50.66776603921192,0.9333333333333331
18451,0.35,0.4,-59.0,42.60544242226924,0.9333333333333331
18452,0.35,0.4,-58.0,34.543118805326564,0.9333333333333331
18453,0.35,0.4,-57.0,28.989690604904467,0.9333333333333331
18454,0.35,0.4,-56.0,23.43626240448237,0.9333333333333331
18455,0.35,0.4,-55.0,19.6201426294314,0.9333333333333331
18456,0.35,0.4,-54.0,15.80402285438043,0.9333333333333331
18457,0.35,0.4,-53.0,13.19062327203967,0.9333333333333331
18458,0.35,0.4,-52.0,10.577223689698911,0.9333333333333331
18459,0.35,0.4,-51.0,8.795956270850494,0.9333333333333331
18460,0.35,0.4,-50.0,7.014688852002077,0.9333333333333331
18461,0.35,0.4,-49.0,5.808547505152628,0.9333333333333331
18462,0.35,0.4,-48.0,4.602406158303178,0.9333333333333331
18463,0.35,0.4,-47.0,3.793112065534383,0.9333333333333331
18464,0.35,0.4,-46.0,2.983817972765588,0.9333333333333331
18465,0.35,0.4,-45.0,2.4477017372312915,0.9333333333333331
18466,0.35,0.4,-44.0,1.9115855016969947,0.9333333333333331
18467,0.35,0.4,-43.0,1.5628828615350905,0.9333333333333331
18468,0.35,0.4,-42.0,1.214180221373186,0.9333333333333331
18469,0.35,0.4,-41.0,0.9934514408784745,0.9333333333333331
18470,0.35,0.4,-40.0,0.7727226603837629,0.9333333333333331
18471,0.35,0.4,-39.0,0.6388165312176135,0.9333333333333331
18472,0.35,0.4,-38.0,0.504910402051464,0.9333333333333331
18473,0.35,0.4,-37.0,0.4293831834047242,0.9333333333333331
18474,0.35,0.4,-36.0,0.3538559647579844,0.9333333333333331
18475,0.35,0.4,-35.0,0.31709270483225166,0.9333333333333331
18476,0.35,0.4,-34.0,0.2803294449065189,0.9333333333333331
18477,0.35,0.4,-33.0,0.2688474933272962,0.9333333333333331
18478,0.35,0.4,-32.0,0.2573655417480735,0.9333333333333331
18479,0.35,0.4,-31.0,0.26194031917255955,0.9333333333333331
18480,0.35,0.4,-30.0,0.26651509659704553,0.9333333333333331
18481,0.35,0.4,-29.0,0.28087883061372154,0.9333333333333331
18482,0.35,0.4,-28.0,0.2952425646303975,0.9333333333333331
18483,0.35,0.4,-27.0,0.31518325764083355,0.9333333333333331
18484,0.35,0.4,-26.0,0.33512395065126954,0.9333333333333331
18485,0.35,0.4,-25.0,0.3578651338055523,0.9333333333333331
18486,0.35,0.4,-24.0,0.380606316959835,0.9333333333333331
18487,0.35,0.4,-23.0,0.40438587205877496,0.9333333333333331
18488,0.35,0.4,-22.0,0.4281654271577149,0.9333333333333331
18489,0.35,0.4,-21.0,0.4519597764758352,0.9333333333333331
18490,0.35,0.4,-20.0,0.4757541257939555,0.9333333333333331
18491,0.355,0.4,-60.0,50.720103356658534,0.979310344827586
18492,0.355,0.4,-59.0,42.65214522975751,0.979310344827586
18493,0.355,0.4,-58.0,34.584187102856475,0.979310344827586
18494,0.355,0.4,-57.0,29.026059377250274,0.979310344827586
18495,0.355,0.4,-56.0,23.467931651644072,0.979310344827586
18496,0.355,0.4,-55.0,19.647901342282307,0.979310344827586
18497,0.355,0.4,-54.0,15.82787103292054,0.979310344827586
18498,0.355,0.4,-53.0,13.211226539957737,0.979310344827586
18499,0.355,0.4,-52.0,10.594582046994935,0.979310344827586
18500,0.355,0.4,-51.0,8.810630619642447,0.979310344827586
18501,0.355,0.4,-50.0,7.0266791922899605,0.979310344827586
18502,0.355,0.4,-49.0,5.818325831826886,0.979310344827586
18503,0.355,0.4,-48.0,4.609972471363811,0.979310344827586
18504,0.355,0.4,-47.0,3.798863060615534,0.979310344827586
18505,0.355,0.4,-46.0,2.987753649867257,0.979310344827586
18506,0.355,0.4,-45.0,2.4501552063271266,0.979310344827586
18507,0.355,0.4,-44.0,1.912556762786996,0.979310344827586
18508,0.355,0.4,-43.0,1.562651410471449,0.979310344827586
18509,0.355,0.4,-42.0,1.2127460581559024,0.979310344827586
18510,0.355,0.4,-41.0,0.9910487793844118,0.979310344827586
18511,0.355,0.4,-40.0,0.7693515006129211,0.979310344827586
18512,0.355,0.4,-39.0,0.6346726241481765,0.979310344827586
18513,0.355,0.4,-38.0,0.4999937476834318,0.979310344827586
18514,0.355,0.4,-37.0,0.4238565543177021,0.979310344827586
18515,0.355,0.4,-36.0,0.3477193609519724,0.979310344827586
18516,0.355,0.4,-35.0,0.31048029720805803,0.979310344827586
18517,0.355,0.4,-34.0,0.2732412334641437,0.979310344827586
18518,0.355,0.4,-33.0,0.26139256324176463,0.979310344827586
18519,0.355,0.4,-32.0,0.2495438930193856,0.979310344827586
18520,0.355,0.4,-31.0,0.2538388337687702,0.979310344827586
18521,0.355,0.4,-30.0,0.2581337745181548,0.979310344827586
18522,0.355,0.4,-29.0,0.2722847654025042,0.979310344827586
18523,0.355,0.4,-28.0,0.2864357562868536,0.979310344827586
18524,0.355,0.4,-27.0,0.30621302294678365,0.979310344827586
18525,0.355,0.4,-26.0,0.3259902896067137,0.979310344827586
18526,0.355,0.4,-25.0,0.348601125159543,0.979310344827586
18527,0.355,0.4,-24.0,0.3712119607123723,0.979310344827586
18528,0.355,0.4,-23.0,0.3948788372735659,0.979310344827586
18529,0.355,0.4,-22.0,0.4185457138347594,0.979310344827586
18530,0.355,0.4,-21.0,0.44222930534078597,0.979310344827586
18531,0.355,0.4,-20.0,0.4659128968468125,0.979310344827586
18532,0.36,0.4,-60.0,50.776503122076775,1.0285714285714285
18533,0.36,0.4,-59.0,42.702503390361485,1.0285714285714285
18534,0.36,0.4,-58.0,34.628503658646196,1.0285714285714285
18535,0.36,0.4,-57.0,29.06533845717096,1.0285714285714285
18536,0.36,0.4,-56.0,23.50217325569572,1.0285714285714285
18537,0.36,0.4,-55.0,19.677952685921532,1.0285714285714285
18538,0.36,0.4,-54.0,15.853732116147347,1.0285714285714285
18539,0.36,0.4,-53.0,13.233611821787765,1.0285714285714285
18540,0.36,0.4,-52.0,10.613491527428183,1.0285714285714285
18541,0.36,0.4,-51.0,8.826666057891176,1.0285714285714285
18542,0.36,0.4,-50.0,7.039840588354168,1.0285714285714285
18543,0.36,0.4,-49.0,5.829119326047996,1.0285714285714285
18544,0.36,0.4,-48.0,4.618398063741823,1.0285714285714285
18545,0.36,0.4,-47.0,3.805345996798798,1.0285714285714285
18546,0.36,0.4,-46.0,2.9922939298557734,1.0285714285714285
18547,0.36,0.4,-45.0,2.4531098408687155,1.0285714285714285
18548,0.36,0.4,-44.0,1.9139257518816573,1.0285714285714285
18549,0.36,0.4,-43.0,1.5627342803517736,1.0285714285714285
18550,0.36,0.4,-42.0,1.2115428088218898,1.0285714285714285
18551,0.36,0.4,-41.0,0.98881040078271,1.0285714285714285
18552,0.36,0.4,-40.0,0.7660779927435302,1.0285714285714285
18553,0.36,0.4,-39.0,0.630573742047951,1.0285714285714285
18554,0.36,0.4,-38.0,0.4950694913523718,1.0285714285714285
18555,0.36,0.4,-37.0,0.41828130263789115,1.0285714285714285
18556,0.36,0.4,-36.0,0.3414931139234105,1.0285714285714285
18557,0.36,0.4,-35.0,0.3037467365381679,1.0285714285714285
18558,0.36,0.4,-34.0,0.26600035915292536,1.0285714285714285
18559,0.36,0.4,-33.0,0.2537611364225919,1.0285714285714285
18560,0.36,0.4,-32.0,0.2415219136922584,1.0285714285714285
18561,0.36,0.4,-31.0,0.24551926724676085,1.0285714285714285
18562,0.36,0.4,-30.0,0.2495166208012633,1.0285714285714285
18563,0.36,0.4,-29.0,0.2634418442285039,1.0285714285714285
18564,0.36,0.4,-28.0,0.2773670676557445,1.0285714285714285
18565,0.36,0.4,-27.0,0.296971480541925,1.0285714285714285
18566,0.36,0.4,-26.0,0.31657589342810555,1.0285714285714285
18567,0.36,0.4,-25.0,0.33904963053667936,1.0285714285714285
18568,0.36,0.4,-24.0,0.3615233676452532,1.0285714285714285
18569,0.36,0.4,-23.0,0.3850727435099437,1.0285714285714285
18570,0.36,0.4,-22.0,0.40862211937463416,1.0285714285714285
18571,0.36,0.4,-21.0,0.4321914276629831,1.0285714285714285
18572,0.36,0.4,-20.0,0.455760735951332,1.0285714285714285
18573,0.365,0.4,-60.0,50.8374360943346,1.0814814814814813
18574,0.365,0.4,-59.0,42.75694230275721,1.0814814814814813
18575,0.365,0.4,-58.0,34.67644851117983,1.0814814814814813
18576,0.365,0.4,-57.0,29.107870371478064,1.0814814814814813
18577,0.365,0.4,-56.0,23.539292231776304,1.0814814814814813
18578,0.365,0.4,-55.0,19.710570694161415,1.0814814814814813
18579,0.365,0.4,-54.0,15.881849156546528,1.0814814814814813
18580,0.365,0.4,-53.0,13.257996617817218,1.0814814814814813
18581,0.365,0.4,-52.0,10.634144079087909,1.0814814814814813
18582,0.365,0.4,-51.0,8.844233495904097,1.0814814814814813
18583,0.365,0.4,-50.0,7.054322912720287,1.0814814814814813
18584,0.365,0.4,-49.0,5.841060591645832,1.0814814814814813
18585,0.365,0.4,-48.0,4.627798270571376,1.0814814814814813
18586,0.365,0.4,-47.0,3.812662095580573,1.0814814814814813
18587,0.365,0.4,-46.0,2.9975259205897693,1.0814814814814813
18588,0.365,0.4,-45.0,2.456641286015831,1.0814814814814813
18589,0.365,0.4,-44.0,1.915756651441892,1.0814814814814813
18590,0.365,0.4,-43.0,1.5631864178290633,1.0814814814814813
18591,0.365,0.4,-42.0,1.2106161842162344,1.0814814814814813
18592,0.365,0.4,-41.0,0.9867746489301876,1.0814814814814813
18593,0.365,0.4,-40.0,0.762933113644141,1.0814814814814813
18594,0.365,0.4,-39.0,0.6265450490483545,1.0814814814814813
18595,0.365,0.4,-38.0,0.490156984452568,1.0814814814814813
18596,0.365,0.4,-37.0,0.4126722441596036,1.0814814814814813
18597,0.365,0.4,-36.0,0.3351875038666392,1.0814814814814813
18598,0.365,0.4,-35.0,0.29689879987093004,1.0814814814814813
18599,0.365,0.4,-34.0,0.2586100958752209,1.0814814814814813
18600,0.365,0.4,-33.0,0.24595380318707005,1.0814814814814813
18601,0.365,0.4,-32.0,0.2332975104989192,1.0814814814814813
18602,0.365,0.4,-31.0,0.23697748224418191,1.0814814814814813
18603,0.365,0.4,-30.0,0.2406574539894446,1.0814814814814813
18604,0.365,0.4,-29.0,0.25434233431488135,1.0814814814814813
18605,0.365,0.4,-28.0,0.2680272146403181,1.0814814814814813
18606,0.365,0.4,-27.0,0.2874481729958521,1.0814814814814813
18607,0.365,0.4,-26.0,0.3068691313513862,1.0814814814814813
18608,0.365,0.4,-25.0,0.3291981364251854,1.0814814814814813
18609,0.365,0.4,-24.0,0.3515271414989846,1.0814814814814813
18610,0.365,0.4,-23.0,0.3749535354721226,1.0814814814814813
18611,0.365,0.4,-22.0,0.39837992944526057,1.0814814814814813
18612,0.365,0.4,-21.0,0.4218309392215207,1.0814814814814813
18613,0.365,0.4,-20.0,0.4452819489977808,1.0814814814814813
18614,0.37,0.4,-60.0,50.90344753356778,1.1384615384615384
18615,0.37,0.4,-59.0,42.81595491615102,1.1384615384615384
18616,0.37,0.4,-58.0,34.728462298734264,1.1384615384615384
18617,0.37,0.4,-57.0,29.154052494518332,1.1384615384615384
18618,0.37,0.4,-56.0,23.5796426903024,1.1384615384615384
18619,0.37,0.4,-55.0,19.746073737011088,1.1384615384615384
18620,0.37,0.4,-54.0,15.912504783719776,1.1384615384615384
18621,0.37,0.4,-53.0,13.284634070530075,1.1384615384615384
18622,0.37,0.4,-52.0,10.656763357340372,1.1384615384615384
18623,0.37,0.4,-51.0,8.863532308095712,1.1384615384615384
18624,0.37,0.4,-50.0,7.070301258851052,1.1384615384615384
18625,0.37,0.4,-49.0,5.854304786361105,1.1384615384615384
18626,0.37,0.4,-48.0,4.638308313871159,1.1384615384615384
18627,0.37,0.4,-47.0,3.820930285433721,1.1384615384615384
18628,0.37,0.4,-46.0,3.003552256996283,1.1384615384615384
18629,0.37,0.4,-45.0,2.4608389445869974,1.1384615384615384
18630,0.37,0.4,-44.0,1.918125632177712,1.1384615384615384
18631,0.37,0.4,-43.0,1.5640733372898739,1.1384615384615384
18632,0.37,0.4,-42.0,1.2100210424020357,1.1384615384615384
18633,0.37,0.4,-41.0,0.9849878834311926,1.1384615384615384
18634,0.37,0.4,-40.0,0.7599547244603495,1.1384615384615384
18635,0.37,0.4,-39.0,0.6226177014761137,1.1384615384615384
18636,0.37,0.4,-38.0,0.485280678491878,1.1384615384615384
18637,0.37,0.4,-37.0,0.407048596920512,1.1384615384615384
18638,0.37,0.4,-36.0,0.328816515349146,1.1384615384615384
18639,0.37,0.4,-35.0,0.2899464250852566,1.1384615384615384
18640,0.37,0.4,-34.0,0.2510763348213672,1.1384615384615384
18641,0.37,0.4,-33.0,0.23797334814281823,1.1384615384615384
18642,0.37,0.4,-32.0,0.22487036146426928,1.1384615384615384
18643,0.37,0.4,-31.0,0.2282107829013486,1.1384615384615384
18644,0.37,0.4,-30.0,0.2315512043384279,1.1384615384615384
18645,0.37,0.4,-29.0,0.2449793570111847,1.1384615384615384
18646,0.37,0.4,-28.0,0.2584075096839415,1.1384615384615384
18647,0.37,0.4,-27.0,0.2776330382699377,1.1384615384615384
18648,0.37,0.4,-26.0,0.2968585668559339,1.1384615384615384
18649,0.37,0.4,-25.0,0.31903416790985945,1.1384615384615384
18650,0.37,0.4,-24.0,0.34120976896378497,1.1384615384615384
18651,0.37,0.4,-23.0,0.3645069214684057,1.1384615384615384
18652,0.37,0.4,-22.0,0.3878040739730264,1.1384615384615384
18653,0.37,0.4,-21.0,0.4111321900226115,1.1384615384615384
18654,0.37,0.4,-20.0,0.4344603060721965,1.1384615384615384
18655,0.375,0.4,-60.0,50.97517246430722,1.2000000000000002
18656,0.375,0.4,-59.0,42.88011560458668,1.2000000000000002
18657,0.375,0.4,-58.0,34.78505874486614,1.2000000000000002
18658,0.375,0.4,-57.0,29.204348381146175,1.2000000000000002
18659,0.375,0.4,-56.0,23.62363801742621,1.2000000000000002
18660,0.375,0.4,-55.0,19.784833745911147,1.2000000000000002
18661,0.375,0.4,-54.0,15.946029474396086,1.2000000000000002
18662,0.375,0.4,-53.0,13.31382044509024,1.2000000000000002
18663,0.375,0.4,-52.0,10.681611415784396,1.2000000000000002
18664,0.375,0.4,-51.0,8.884796368090027,1.2000000000000002
18665,0.375,0.4,-50.0,7.08798132039566,1.2000000000000002
18666,0.375,0.4,-49.0,5.869034464779281,1.2000000000000002
18667,0.375,0.4,-48.0,4.6500876091629015,1.2000000000000002
18668,0.375,0.4,-47.0,3.830291070497916,1.2000000000000002
18669,0.375,0.4,-46.0,3.0104945318329297,1.2000000000000002
18670,0.375,0.4,-45.0,2.465809054804132,1.2000000000000002
18671,0.375,0.4,-44.0,1.9211235777753344,1.2000000000000002
18672,0.375,0.4,-43.0,1.5654735605336856,1.2000000000000002
18673,0.375,0.4,-42.0,1.2098235432920366,1.2000000000000002
18674,0.375,0.4,-41.0,0.9835064090663185,1.2000000000000002
18675,0.375,0.4,-40.0,0.7571892748406004,1.2000000000000002
18676,0.375,0.4,-39.0,0.6188303746334805,1.2000000000000002
18677,0.375,0.4,-38.0,0.4804714744263604,1.2000000000000002
18678,0.375,0.4,-37.0,0.40143519092127095,1.2000000000000002
18679,0.375,0.4,-36.0,0.3223989074161815,1.2000000000000002
